0|1
1|1
2|1
3|1
4|1
5|1
6|1
7|1
8|1
9|1
10|1
11|1
12|1
13|1
14|1
15|1
16|1
17|1
18|1
19|1
20|1
21|1
22|1
23|1
24|1
25|1
26|1
27|1
28|1
29|1
30|1
31|1
32|1
33|1
34|1
35|1
36|1
37|1
38|1
39|1
40|1
41|1
42|1
43|1
44|1
45|1
46|1
47|1
48|1
49|1
50|1
51|1
52|1
53|1
54|1
55|1
56|1
57|1
58|1
59|1
60|1
61|1
62|1
63|1
64|1
65|1
66|1
67|1
68|1
69|1
70|1
71|1
72|1
73|1
74|1
75|1
76|1
77|1
78|1
79|1
80|1
81|1
82|1
83|1
84|1
85|1
86|1
87|1
88|1
89|1
90|1
91|1
92|1
93|1
94|1
95|1
96|1
97|1
98|1
99|1
100|1
101|1
102|1
103|1
104|1
105|1
106|1
107|1
108|1
109|1
110|1
111|1
112|1
113|1
114|1
115|1
116|1
117|1
118|1
119|1
120|1
121|1
122|1
123|1
124|1
125|1
126|1
127|1
128|1
129|1
130|1
131|1
132|1
133|1
134|1
135|1
136|1
137|1
138|1
139|1
140|1
141|1
142|1
143|1
144|1
145|1
146|1
147|1
148|1
149|1
150|1
151|1
152|1
153|1
154|1
155|1
156|1
157|1
158|1
159|1
160|1
161|1
162|1
163|1
164|1
165|1
166|1
167|1
168|1
169|1
170|1
171|1
172|1
173|1
174|1
175|1
176|1
177|1
178|1
179|1
180|1
181|1
182|1
183|1
184|1
185|1
186|1
187|1
188|1
189|1
190|1
191|1
192|1
193|1
194|1
195|1
196|1
197|1
198|1
199|1
200|1
201|1
202|1
203|1
204|1
205|1
206|1
207|1
208|1
209|1
210|1
211|1
212|1
213|1
214|1
215|1
216|1
217|1
218|1
219|1
220|1
221|1
222|1
223|1
224|1
225|1
226|1
227|1
228|1
229|1
230|1
231|1
234|1
235|1
236|1
238|1
239|1
241|1
242|1
243|1
244|1
245|1
246|1
247|1
248|1
249|1
250|1
251|1
252|1
253|1
254|1
237|1
255|1
256|1
257|1
258|1
259|1
260|1
261|1
262|1
263|1
264|1
265|1
266|1
267|1
268|1
269|1
270|1
271|1
272|1
273|1
274|1
275|1
276|1
277|1
278|1
279|1
280|1
281|1
282|1
283|1
284|1
285|1
286|1
287|1
288|1
289|1
290|1
1047|1
291|1
292|1
293|1
294|1
295|1
296|1
297|1
298|1
299|1
300|1
301|1
302|2
303|2
304|2
305|2
306|2
307|2
308|2
309|2
310|2
311|2
312|2
313|2
314|2
315|2
316|2
317|2
318|2
319|2
320|2
321|2
322|2
323|2
324|2
325|2
326|2
327|2
328|2
329|2
330|2
331|2
332|2
333|2
334|2
335|2
336|2
337|2
338|2
339|2
340|2
341|2
342|2
343|2
344|2
345|2
346|2
347|2
348|2
349|2
350|2
351|2
352|2
353|2
354|2
355|2
356|2
357|2
358|2
359|2
360|2
361|2
362|2
363|2
364|2
365|2
366|2
367|2
368|2
369|2
370|2
371|2
372|2
373|2
374|2
375|2
376|2
377|2
378|2
379|2
380|2
381|2
382|2
383|2
384|2
385|2
386|2
387|2
388|2
389|2
390|2
391|2
392|2
393|2
394|2
395|2
396|2
397|2
398|2
399|2
400|2
401|2
402|2
403|2
404|2
405|2
406|2
407|2
408|2
409|2
410|2
411|2
412|2
413|2
414|2
415|2
416|2
417|2
418|2
419|2
420|2
421|2
422|2
423|2
424|2
425|2
426|2
427|2
428|2
429|2
430|2
431|2
432|2
433|2
434|2
435|2
436|2
437|2
438|2
439|2
440|2
441|2
442|2
443|2
444|2
445|2
446|2
447|2
448|2
449|2
450|2
451|2
452|2
453|2
454|2
455|2
456|2
457|2
458|2
459|2
460|2
461|2
462|2
463|2
464|2
465|2
466|2
467|2
468|2
469|2
470|2
471|2
472|2
473|2
474|2
475|2
476|2
477|2
478|2
479|2
480|2
481|2
482|2
483|2
484|2
485|2
486|2
487|2
488|2
489|2
490|2
491|2
492|2
494|2
495|2
496|2
497|2
498|2
499|2
500|2
501|2
502|2
503|2
504|2
505|2
506|2
507|2
508|2
509|2
510|2
511|2
512|2
513|2
514|2
515|2
516|2
517|2
518|2
519|2
520|2
521|2
522|2
523|2
524|2
525|2
526|2
527|2
528|2
529|2
530|2
531|2
532|2
533|2
534|2
535|2
536|2
537|2
538|2
539|2
540|2
541|2
542|2
543|2
544|3
545|3
546|3
547|3
548|3
549|3
550|3
551|3
552|3
553|3
554|3
555|3
556|3
558|3
559|3
560|3
561|3
562|3
563|3
564|3
565|3
566|3
567|3
568|3
569|3
570|3
571|3
572|3
573|3
574|3
575|3
576|3
577|3
578|3
579|3
580|3
581|3
582|3
583|3
584|3
585|3
586|3
587|3
588|3
589|3
590|3
591|3
592|3
593|3
594|3
595|3
596|3
597|3
598|3
599|3
600|3
601|3
602|3
603|3
604|3
605|3
606|3
607|3
608|3
609|3
610|3
611|3
612|3
613|3
614|3
615|3
616|3
617|3
618|3
619|3
620|3
621|3
622|3
623|3
624|3
625|3
626|3
627|3
628|3
629|3
630|3
631|3
632|3
633|3
634|3
635|3
636|3
637|3
638|3
639|3
640|3
641|3
642|3
643|3
644|3
645|3
646|3
647|3
648|3
649|3
650|3
651|3
652|3
653|3
654|3
655|3
656|3
657|3
658|3
659|3
660|3
661|3
662|3
663|3
664|3
665|3
666|3
667|3
668|3
669|3
670|3
671|3
672|3
673|3
674|3
675|3
676|3
677|3
678|3
679|3
680|3
681|3
682|3
683|3
684|3
685|3
686|3
687|3
688|3
689|3
690|3
691|3
692|3
693|3
694|3
695|3
696|3
697|3
698|3
699|3
700|3
701|3
702|3
703|3
704|3
705|3
706|3
707|3
708|3
709|3
710|3
711|3
712|3
713|3
714|3
715|3
716|3
717|3
718|3
719|3
720|3
721|3
722|3
723|3
724|3
725|3
726|3
727|3
728|3
729|3
730|3
731|3
732|3
733|3
734|3
735|3
736|3
737|3
738|3
739|3
740|3
741|3
742|3
743|3
744|3
745|3
746|3
747|3
748|3
749|3
750|3
751|3
752|3
753|3
754|3
755|3
756|3
757|3
758|3
759|3
760|3
761|3
762|3
763|3
764|3
765|3
766|3
767|3
768|3
769|3
770|3
771|3
772|3
773|3
774|3
775|3
776|3
777|3
778|3
779|3
780|3
781|3
782|3
783|3
784|3
785|3
786|3
787|3
788|3
789|3
790|3
791|3
792|3
793|3
794|3
795|3
796|3
797|3
798|3
799|3
800|3
801|3
802|3
803|3
804|3
805|3
806|3
807|3
808|3
809|3
810|3
811|3
812|3
813|3
814|3
815|3
816|3
817|3
