187|0|3|6
188|0|3|7
189|0|3|8
190|0|3|9
191|0|3|10
192|0|3|11
193|0|3|12
194|0|3|13
195|0|3|14
196|0|3|15
197|0|3|16
198|0|3|17
199|0|3|18
200|0|3|19
201|0|3|20
202|0|3|21
203|0|3|22
204|0|3|23
205|0|3|24
206|0|3|25
207|0|3|26
208|0|3|27
209|0|3|28
210|0|3|29
211|0|3|30
212|0|3|31
213|0|3|32
214|0|3|33
215|0|3|34
216|0|3|35
217|0|3|36
218|0|3|37
219|0|3|38
220|0|3|39
221|0|3|40
222|0|3|41
223|0|3|42
224|0|3|43
225|0|3|44
226|0|3|45
227|0|3|46
228|0|3|47
229|0|3|48
230|0|3|49
231|0|3|50
232|0|3|51
233|0|3|52
234|0|3|53
235|0|3|54
236|0|3|55
237|0|3|56
238|0|3|57
239|0|3|58
240|0|3|59
241|0|4|0
242|0|4|1
243|0|4|2
244|0|4|3
245|0|4|4
246|0|4|5
247|0|4|6
248|0|4|7
249|0|4|8
250|0|4|9
251|0|4|10
252|0|4|11
253|0|4|12
254|0|4|13
255|0|4|14
256|0|4|15
257|0|4|16
258|0|4|17
259|0|4|18
260|0|4|19
261|0|4|20
262|0|4|21
263|0|4|22
264|0|4|23
265|0|4|24
266|0|4|25
267|0|4|26
268|0|4|27
269|0|4|28
270|0|4|29
271|0|4|30
272|0|4|31
273|0|4|32
274|0|4|33
275|0|4|34
276|0|4|35
277|0|4|36
278|0|4|37
279|0|4|38
280|0|4|39
281|0|4|40
282|0|4|41
283|0|4|42
284|0|4|43
285|0|4|44
286|0|4|45
287|0|4|46
288|0|4|47
289|0|4|48
290|0|4|49
291|0|4|50
292|0|4|51
293|0|4|52
294|0|4|53
295|0|4|54
296|0|4|55
297|0|4|56
298|0|4|57
299|0|4|58
300|0|4|59
301|0|5|0
302|0|5|1
303|0|5|2
304|0|5|3
305|0|5|4
306|0|5|5
307|0|5|6
308|0|5|7
309|0|5|8
310|0|5|9
311|0|5|10
312|0|5|11
313|0|5|12
314|0|5|13
315|0|5|14
316|0|5|15
317|0|5|16
318|0|5|17
319|0|5|18
320|0|5|19
321|0|5|20
322|0|5|21
323|0|5|22
324|0|5|23
325|0|5|24
326|0|5|25
327|0|5|26
328|0|5|27
329|0|5|28
330|0|5|29
331|0|5|30
332|0|5|31
333|0|5|32
334|0|5|33
335|0|5|34
336|0|5|35
337|0|5|36
338|0|5|37
339|0|5|38
340|0|5|39
341|0|5|40
342|0|5|41
343|0|5|42
344|0|5|43
345|0|5|44
346|0|5|45
347|0|5|46
348|0|5|47
349|0|5|48
350|0|5|49
351|0|5|50
352|0|5|51
353|0|5|52
354|0|5|53
355|0|5|54
356|0|5|55
357|0|5|56
358|0|5|57
359|0|5|58
360|0|5|59
361|0|6|0
362|0|6|1
363|0|6|2
364|0|6|3
365|0|6|4
366|0|6|5
367|0|6|6
368|0|6|7
369|0|6|8
370|0|6|9
371|0|6|10
372|0|6|11
373|0|6|12
374|0|6|13
375|0|6|14
376|0|6|15
377|0|6|16
378|0|6|17
379|0|6|18
380|0|6|19
381|0|6|20
382|0|6|21
383|0|6|22
384|0|6|23
385|0|6|24
386|0|6|25
387|0|6|26
388|0|6|27
389|0|6|28
390|0|6|29
391|0|6|30
392|0|6|31
393|0|6|32
394|0|6|33
395|0|6|34
396|0|6|35
397|0|6|36
398|0|6|37
399|0|6|38
400|0|6|39
401|0|6|40
402|0|6|41
403|0|6|42
404|0|6|43
405|0|6|44
406|0|6|45
407|0|6|46
408|0|6|47
409|0|6|48
410|0|6|49
411|0|6|50
412|0|6|51
413|0|6|52
414|0|6|53
415|0|6|54
416|0|6|55
417|0|6|56
418|0|6|57
419|0|6|58
420|0|6|59
421|0|7|0
422|0|7|1
423|0|7|2
424|0|7|3
425|0|7|4
426|0|7|5
427|0|7|6
428|0|7|7
429|0|7|8
430|0|7|9
431|0|7|10
432|0|7|11
433|0|7|12
434|0|7|13
435|0|7|14
436|0|7|15
437|0|7|16
438|0|7|17
439|0|7|18
440|0|7|19
441|0|7|20
442|0|7|21
443|0|7|22
444|0|7|23
445|0|7|24
446|0|7|25
447|0|7|26
448|0|7|27
449|0|7|28
450|0|7|29
451|0|7|30
452|0|7|31
453|0|7|32
454|0|7|33
455|0|7|34
456|0|7|35
457|0|7|36
458|0|7|37
459|0|7|38
460|0|7|39
461|0|7|40
462|0|7|41
463|0|7|42
464|0|7|43
465|0|7|44
466|0|7|45
467|0|7|46
468|0|7|47
469|0|7|48
470|0|7|49
471|0|7|50
472|0|7|51
473|0|7|52
474|0|7|53
475|0|7|54
476|0|7|55
477|0|7|56
478|0|7|57
479|0|7|58
480|0|7|59
481|0|8|0
482|0|8|1
483|0|8|2
484|0|8|3
485|0|8|4
486|0|8|5
487|0|8|6
488|0|8|7
489|0|8|8
490|0|8|9
491|0|8|10
492|0|8|11
493|0|8|12
494|0|8|13
495|0|8|14
496|0|8|15
497|0|8|16
498|0|8|17
499|0|8|18
500|0|8|19
501|0|8|20
502|0|8|21
503|0|8|22
504|0|8|23
505|0|8|24
506|0|8|25
507|0|8|26
508|0|8|27
509|0|8|28
510|0|8|29
511|0|8|30
512|0|8|31
513|0|8|32
514|0|8|33
515|0|8|34
516|0|8|35
517|0|8|36
518|0|8|37
519|0|8|38
520|0|8|39
521|0|8|40
522|0|8|41
523|0|8|42
524|0|8|43
525|0|8|44
526|0|8|45
527|0|8|46
528|0|8|47
529|0|8|48
530|0|8|49
531|0|8|50
532|0|8|51
533|0|8|52
534|0|8|53
535|0|8|54
536|0|8|55
537|0|8|56
538|0|8|57
539|0|8|58
540|0|8|59
541|0|9|0
542|0|9|1
543|0|9|2
544|0|9|3
545|0|9|4
546|0|9|5
547|0|9|6
548|0|9|7
549|0|9|8
550|0|9|9
551|0|9|10
552|0|9|11
553|0|9|12
554|0|9|13
555|0|9|14
556|0|9|15
557|0|9|16
558|0|9|17
559|0|9|18
560|0|9|19
561|0|9|20
562|0|9|21
563|0|9|22
564|0|9|23
565|0|9|24
566|0|9|25
567|0|9|26
568|0|9|27
569|0|9|28
570|0|9|29
571|0|9|30
572|0|9|31
573|0|9|32
574|0|9|33
575|0|9|34
576|0|9|35
577|0|9|36
578|0|9|37
579|0|9|38
580|0|9|39
581|0|9|40
582|0|9|41
583|0|9|42
584|0|9|43
585|0|9|44
586|0|9|45
587|0|9|46
588|0|9|47
589|0|9|48
590|0|9|49
591|0|9|50
592|0|9|51
593|0|9|52
594|0|9|53
595|0|9|54
596|0|9|55
597|0|9|56
598|0|9|57
599|0|9|58
600|0|9|59
601|0|10|0
602|0|10|1
603|0|10|2
604|0|10|3
605|0|10|4
606|0|10|5
607|0|10|6
608|0|10|7
609|0|10|8
610|0|10|9
611|0|10|10
612|0|10|11
613|0|10|12
614|0|10|13
615|0|10|14
616|0|10|15
617|0|10|16
618|0|10|17
619|0|10|18
620|0|10|19
621|0|10|20
622|0|10|21
623|0|10|22
624|0|10|23
625|0|10|24
626|0|10|25
627|0|10|26
628|0|10|27
629|0|10|28
630|0|10|29
631|0|10|30
632|0|10|31
633|0|10|32
634|0|10|33
635|0|10|34
636|0|10|35
637|0|10|36
638|0|10|37
639|0|10|38
640|0|10|39
641|0|10|40
642|0|10|41
643|0|10|42
644|0|10|43
645|0|10|44
646|0|10|45
647|0|10|46
648|0|10|47
649|0|10|48
650|0|10|49
651|0|10|50
652|0|10|51
653|0|10|52
654|0|10|53
655|0|10|54
656|0|10|55
657|0|10|56
658|0|10|57
659|0|10|58
660|0|10|59
661|0|11|0
662|0|11|1
663|0|11|2
664|0|11|3
665|0|11|4
666|0|11|5
667|0|11|6
668|0|11|7
669|0|11|8
670|0|11|9
671|0|11|10
672|0|11|11
673|0|11|12
674|0|11|13
675|0|11|14
676|0|11|15
677|0|11|16
678|0|11|17
679|0|11|18
680|0|11|19
681|0|11|20
682|0|11|21
683|0|11|22
684|0|11|23
685|0|11|24
686|0|11|25
687|0|11|26
688|0|11|27
689|0|11|28
690|0|11|29
691|0|11|30
692|0|11|31
693|0|11|32
694|0|11|33
695|0|11|34
696|0|11|35
697|0|11|36
698|0|11|37
699|0|11|38
700|0|11|39
701|0|11|40
702|0|11|41
703|0|11|42
704|0|11|43
705|0|11|44
706|0|11|45
707|0|11|46
708|0|11|47
709|0|11|48
710|0|11|49
711|0|11|50
712|0|11|51
713|0|11|52
714|0|11|53
715|0|11|54
716|0|11|55
717|0|11|56
718|0|11|57
719|0|11|58
720|0|11|59
721|0|12|0
722|0|12|1
723|0|12|2
724|0|12|3
725|0|12|4
726|0|12|5
727|0|12|6
728|0|12|7
729|0|12|8
730|0|12|9
731|0|12|10
732|0|12|11
733|0|12|12
734|0|12|13
735|0|12|14
736|0|12|15
737|0|12|16
738|0|12|17
739|0|12|18
740|0|12|19
741|0|12|20
742|0|12|21
743|0|12|22
744|0|12|23
745|0|12|24
746|0|12|25
747|0|12|26
748|0|12|27
749|0|12|28
750|0|12|29
751|0|12|30
752|0|12|31
753|0|12|32
754|0|12|33
755|0|12|34
756|0|12|35
757|0|12|36
758|0|12|37
759|0|12|38
760|0|12|39
761|0|12|40
762|0|12|41
763|0|12|42
764|0|12|43
765|0|12|44
766|0|12|45
767|0|12|46
768|0|12|47
769|0|12|48
770|0|12|49
771|0|12|50
772|0|12|51
773|0|12|52
774|0|12|53
775|0|12|54
776|0|12|55
777|0|12|56
778|0|12|57
779|0|12|58
780|0|12|59
781|0|13|0
782|0|13|1
783|0|13|2
784|0|13|3
785|0|13|4
786|0|13|5
787|0|13|6
788|0|13|7
789|0|13|8
790|0|13|9
791|0|13|10
792|0|13|11
793|0|13|12
794|0|13|13
795|0|13|14
796|0|13|15
797|0|13|16
798|0|13|17
799|0|13|18
800|0|13|19
801|0|13|20
802|0|13|21
803|0|13|22
804|0|13|23
805|0|13|24
806|0|13|25
807|0|13|26
808|0|13|27
809|0|13|28
810|0|13|29
811|0|13|30
812|0|13|31
813|0|13|32
814|0|13|33
815|0|13|34
816|0|13|35
817|0|13|36
818|0|13|37
819|0|13|38
820|0|13|39
821|0|13|40
822|0|13|41
823|0|13|42
824|0|13|43
825|0|13|44
826|0|13|45
827|0|13|46
828|0|13|47
829|0|13|48
830|0|13|49
831|0|13|50
832|0|13|51
833|0|13|52
834|0|13|53
835|0|13|54
836|0|13|55
837|0|13|56
838|0|13|57
839|0|13|58
840|0|13|59
841|0|14|0
842|0|14|1
843|0|14|2
844|0|14|3
845|0|14|4
846|0|14|5
847|0|14|6
848|0|14|7
849|0|14|8
850|0|14|9
851|0|14|10
852|0|14|11
853|0|14|12
854|0|14|13
855|0|14|14
856|0|14|15
857|0|14|16
858|0|14|17
859|0|14|18
860|0|14|19
861|0|14|20
862|0|14|21
863|0|14|22
864|0|14|23
865|0|14|24
866|0|14|25
867|0|14|26
868|0|14|27
869|0|14|28
870|0|14|29
871|0|14|30
872|0|14|31
873|0|14|32
874|0|14|33
875|0|14|34
876|0|14|35
877|0|14|36
878|0|14|37
879|0|14|38
880|0|14|39
881|0|14|40
882|0|14|41
883|0|14|42
884|0|14|43
885|0|14|44
886|0|14|45
887|0|14|46
888|0|14|47
889|0|14|48
890|0|14|49
891|0|14|50
892|0|14|51
893|0|14|52
894|0|14|53
895|0|14|54
896|0|14|55
897|0|14|56
898|0|14|57
899|0|14|58
900|0|14|59
901|0|15|0
902|0|15|1
903|0|15|2
904|0|15|3
905|0|15|4
906|0|15|5
907|0|15|6
908|0|15|7
909|0|15|8
910|0|15|9
911|0|15|10
912|0|15|11
913|0|15|12
914|0|15|13
915|0|15|14
916|0|15|15
917|0|15|16
918|0|15|17
919|0|15|18
920|0|15|19
921|0|15|20
922|0|15|21
923|0|15|22
924|0|15|23
925|0|15|24
926|0|15|25
927|0|15|26
928|0|15|27
929|0|15|28
930|0|15|29
931|0|15|30
932|0|15|31
933|0|15|32
934|0|15|33
935|0|15|34
936|0|15|35
937|0|15|36
938|0|15|37
939|0|15|38
940|0|15|39
941|0|15|40
942|0|15|41
943|0|15|42
944|0|15|43
945|0|15|44
946|0|15|45
947|0|15|46
948|0|15|47
949|0|15|48
950|0|15|49
951|0|15|50
952|0|15|51
953|0|15|52
954|0|15|53
955|0|15|54
956|0|15|55
957|0|15|56
958|0|15|57
959|0|15|58
960|0|15|59
961|0|16|0
962|0|16|1
963|0|16|2
964|0|16|3
965|0|16|4
966|0|16|5
967|0|16|6
968|0|16|7
969|0|16|8
970|0|16|9
971|0|16|10
972|0|16|11
973|0|16|12
974|0|16|13
975|0|16|14
976|0|16|15
977|0|16|16
978|0|16|17
979|0|16|18
980|0|16|19
981|0|16|20
982|0|16|21
983|0|16|22
984|0|16|23
985|0|16|24
986|0|16|25
987|0|16|26
988|0|16|27
989|0|16|28
990|0|16|29
991|0|16|30
992|0|16|31
993|0|16|32
994|0|16|33
995|0|16|34
996|0|16|35
997|0|16|36
998|0|16|37
999|0|16|38
1000|0|16|39
1001|0|16|40
1002|0|16|41
1003|0|16|42
1004|0|16|43
1005|0|16|44
1006|0|16|45
1007|0|16|46
1008|0|16|47
1009|0|16|48
1010|0|16|49
1011|0|16|50
1012|0|16|51
1013|0|16|52
1014|0|16|53
1015|0|16|54
1016|0|16|55
1017|0|16|56
1018|0|16|57
1019|0|16|58
1020|0|16|59
1021|0|17|0
1022|0|17|1
1023|0|17|2
1024|0|17|3
1025|0|17|4
1026|0|17|5
1027|0|17|6
1028|0|17|7
1029|0|17|8
1030|0|17|9
1031|0|17|10
1032|0|17|11
1033|0|17|12
1034|0|17|13
1035|0|17|14
1036|0|17|15
1037|0|17|16
1038|0|17|17
1039|0|17|18
1040|0|17|19
1041|0|17|20
1042|0|17|21
1043|0|17|22
1044|0|17|23
1045|0|17|24
1046|0|17|25
1047|0|17|26
1048|0|17|27
1049|0|17|28
1050|0|17|29
1051|0|17|30
1052|0|17|31
1053|0|17|32
1054|0|17|33
1055|0|17|34
1056|0|17|35
1057|0|17|36
1058|0|17|37
1059|0|17|38
1060|0|17|39
1061|0|17|40
1062|0|17|41
1063|0|17|42
1064|0|17|43
1065|0|17|44
1066|0|17|45
1067|0|17|46
1068|0|17|47
1069|0|17|48
1070|0|17|49
1071|0|17|50
1072|0|17|51
1073|0|17|52
1074|0|17|53
1075|0|17|54
1076|0|17|55
1077|0|17|56
1078|0|17|57
1079|0|17|58
1080|0|17|59
1081|0|18|0
1082|0|18|1
1083|0|18|2
1084|0|18|3
1085|0|18|4
1086|0|18|5
1087|0|18|6
1088|0|18|7
1089|0|18|8
1090|0|18|9
1091|0|18|10
1092|0|18|11
1093|0|18|12
1094|0|18|13
1095|0|18|14
1096|0|18|15
1097|0|18|16
1098|0|18|17
1099|0|18|18
1100|0|18|19
1101|0|18|20
1102|0|18|21
1103|0|18|22
1104|0|18|23
1105|0|18|24
1106|0|18|25
1107|0|18|26
1108|0|18|27
1109|0|18|28
1110|0|18|29
1111|0|18|30
1112|0|18|31
1113|0|18|32
1114|0|18|33
1115|0|18|34
1116|0|18|35
1117|0|18|36
1118|0|18|37
1119|0|18|38
1120|0|18|39
1121|0|18|40
1122|0|18|41
1123|0|18|42
1124|0|18|43
1125|0|18|44
1126|0|18|45
1127|0|18|46
1128|0|18|47
1129|0|18|48
1130|0|18|49
1131|0|18|50
1132|0|18|51
1133|0|18|52
1134|0|18|53
1135|0|18|54
1136|0|18|55
1137|0|18|56
1138|0|18|57
1139|0|18|58
1140|0|18|59
1141|0|19|0
1142|0|19|1
1143|0|19|2
1144|0|19|3
1145|0|19|4
1146|0|19|5
1147|0|19|6
1148|0|19|7
1149|0|19|8
1150|0|19|9
1151|0|19|10
1152|0|19|11
1153|0|19|12
1154|0|19|13
1155|0|19|14
1156|0|19|15
1157|0|19|16
1158|0|19|17
1159|0|19|18
1160|0|19|19
1161|0|19|20
1162|0|19|21
1163|0|19|22
1164|0|19|23
1165|0|19|24
1166|0|19|25
1167|0|19|26
1168|0|19|27
1169|0|19|28
1170|0|19|29
1171|0|19|30
1172|0|19|31
1173|0|19|32
1174|0|19|33
1175|0|19|34
1176|0|19|35
1177|0|19|36
1178|0|19|37
1179|0|19|38
1180|0|19|39
1181|0|19|40
1182|0|19|41
1183|0|19|42
1184|0|19|43
1185|0|19|44
1186|0|19|45
1187|0|19|46
1188|0|19|47
1189|0|19|48
1190|0|19|49
1191|0|19|50
1192|0|19|51
1193|0|19|52
1194|0|19|53
1195|0|19|54
1196|0|19|55
1197|0|19|56
1198|0|19|57
1199|0|19|58
1200|0|19|59
1201|0|20|0
1202|0|20|1
1203|0|20|2
1204|0|20|3
1205|0|20|4
1206|0|20|5
1207|0|20|6
1208|0|20|7
1209|0|20|8
1210|0|20|9
1211|0|20|10
1212|0|20|11
1213|0|20|12
1214|0|20|13
1215|0|20|14
1216|0|20|15
1217|0|20|16
1218|0|20|17
1219|0|20|18
1220|0|20|19
1221|0|20|20
1222|0|20|21
1223|0|20|22
1224|0|20|23
1225|0|20|24
1226|0|20|25
1227|0|20|26
1228|0|20|27
1229|0|20|28
1230|0|20|29
1231|0|20|30
1232|0|20|31
1233|0|20|32
1234|0|20|33
1235|0|20|34
1236|0|20|35
1237|0|20|36
1238|0|20|37
1239|0|20|38
1240|0|20|39
1241|0|20|40
1242|0|20|41
1243|0|20|42
1244|0|20|43
1245|0|20|44
1246|0|20|45
1247|0|20|46
1248|0|20|47
1249|0|20|48
1250|0|20|49
1251|0|20|50
1252|0|20|51
1253|0|20|52
1254|0|20|53
1255|0|20|54
1256|0|20|55
1257|0|20|56
1258|0|20|57
1259|0|20|58
1260|0|20|59
1261|0|21|0
1262|0|21|1
1263|0|21|2
1264|0|21|3
1265|0|21|4
1266|0|21|5
1267|0|21|6
1268|0|21|7
1269|0|21|8
1270|0|21|9
1271|0|21|10
1272|0|21|11
1273|0|21|12
1274|0|21|13
1275|0|21|14
1276|0|21|15
1277|0|21|16
1278|0|21|17
1279|0|21|18
1280|0|21|19
1281|0|21|20
1282|0|21|21
1283|0|21|22
1284|0|21|23
1285|0|21|24
1286|0|21|25
1287|0|21|26
1288|0|21|27
1289|0|21|28
1290|0|21|29
1291|0|21|30
1292|0|21|31
1293|0|21|32
1294|0|21|33
1295|0|21|34
1296|0|21|35
1297|0|21|36
1298|0|21|37
1299|0|21|38
1300|0|21|39
1301|0|21|40
1302|0|21|41
1303|0|21|42
1304|0|21|43
1305|0|21|44
1306|0|21|45
1307|0|21|46
1308|0|21|47
1309|0|21|48
1310|0|21|49
1311|0|21|50
1312|0|21|51
1313|0|21|52
1314|0|21|53
1315|0|21|54
1316|0|21|55
1317|0|21|56
1318|0|21|57
1319|0|21|58
1320|0|21|59
1321|0|22|0
1322|0|22|1
1323|0|22|2
1324|0|22|3
1325|0|22|4
1326|0|22|5
1327|0|22|6
1328|0|22|7
1329|0|22|8
1330|0|22|9
1331|0|22|10
1332|0|22|11
1333|0|22|12
1334|0|22|13
1335|0|22|14
1336|0|22|15
1337|0|22|16
1338|0|22|17
1339|0|22|18
1340|0|22|19
1341|0|22|20
1342|0|22|21
1343|0|22|22
1344|0|22|23
1345|0|22|24
1346|0|22|25
1347|0|22|26
1348|0|22|27
1349|0|22|28
1350|0|22|29
1351|0|22|30
1352|0|22|31
1353|0|22|32
1354|0|22|33
1355|0|22|34
1356|0|22|35
1357|0|22|36
1358|0|22|37
1359|0|22|38
1360|0|22|39
1361|0|22|40
1362|0|22|41
1363|0|22|42
1364|0|22|43
1365|0|22|44
1366|0|22|45
1367|0|22|46
1368|0|22|47
1369|0|22|48
1370|0|22|49
1371|0|22|50
1372|0|22|51
1373|0|22|52
1374|0|22|53
1375|0|22|54
1376|0|22|55
1377|0|22|56
1378|0|22|57
1379|0|22|58
1380|0|22|59
1381|0|23|0
1382|0|23|1
1383|0|23|2
1384|0|23|3
1385|0|23|4
1386|0|23|5
1387|0|23|6
1388|0|23|7
1389|0|23|8
1390|0|23|9
1391|0|23|10
1392|0|23|11
1393|0|23|12
1394|0|23|13
1395|0|23|14
1396|0|23|15
1397|0|23|16
1398|0|23|17
1399|0|23|18
1400|0|23|19
1401|0|23|20
1402|0|23|21
1403|0|23|22
1404|0|23|23
1405|0|23|24
1406|0|23|25
1407|0|23|26
1408|0|23|27
1409|0|23|28
1410|0|23|29
1411|0|23|30
1412|0|23|31
1413|0|23|32
1414|0|23|33
1415|0|23|34
1416|0|23|35
1417|0|23|36
1418|0|23|37
1419|0|23|38
1420|0|23|39
1421|0|23|40
1422|0|23|41
1423|0|23|42
1424|0|23|43
1425|0|23|44
1426|0|23|45
1427|0|23|46
1428|0|23|47
1429|0|23|48
1430|0|23|49
1431|0|23|50
1432|0|23|51
1433|0|23|52
1434|0|23|53
1435|0|23|54
1436|0|23|55
1437|0|23|56
1438|0|23|57
1439|0|23|58
1440|0|23|59
1441|0|24|0
1442|0|24|1
1443|0|24|2
1444|0|24|3
1445|0|24|4
1446|0|24|5
1447|0|24|6
1448|0|24|7
1449|0|24|8
1450|0|24|9
1451|0|24|10
1452|0|24|11
1453|0|24|12
1454|0|24|13
1455|0|24|14
1456|0|24|15
1457|0|24|16
1458|0|24|17
1459|0|24|18
1460|0|24|19
1461|0|24|20
1462|0|24|21
1463|0|24|22
1464|0|24|23
1465|0|24|24
1466|0|24|25
1467|0|24|26
1468|0|24|27
1469|0|24|28
1470|0|24|29
1471|0|24|30
1472|0|24|31
1473|0|24|32
1474|0|24|33
1475|0|24|34
1476|0|24|35
1477|0|24|36
1478|0|24|37
1479|0|24|38
1480|0|24|39
1481|0|24|40
1482|0|24|41
1483|0|24|42
1484|0|24|43
1485|0|24|44
1486|0|24|45
1487|0|24|46
1488|0|24|47
1489|0|24|48
1490|0|24|49
1491|0|24|50
1492|0|24|51
1493|0|24|52
1494|0|24|53
1495|0|24|54
1496|0|24|55
1497|0|24|56
1498|0|24|57
1499|0|24|58
1500|0|24|59
1501|0|25|0
1502|0|25|1
1503|0|25|2
1504|0|25|3
1505|0|25|4
1506|0|25|5
1507|0|25|6
1508|0|25|7
1509|0|25|8
1510|0|25|9
1511|0|25|10
1512|0|25|11
1513|0|25|12
1514|0|25|13
1515|0|25|14
1516|0|25|15
1517|0|25|16
1518|0|25|17
1519|0|25|18
1520|0|25|19
1521|0|25|20
1522|0|25|21
1523|0|25|22
1524|0|25|23
1525|0|25|24
1526|0|25|25
1527|0|25|26
1528|0|25|27
1529|0|25|28
1530|0|25|29
1531|0|25|30
1532|0|25|31
1533|0|25|32
1534|0|25|33
1535|0|25|34
1536|0|25|35
1537|0|25|36
1538|0|25|37
1539|0|25|38
1540|0|25|39
1541|0|25|40
1542|0|25|41
1543|0|25|42
1544|0|25|43
1545|0|25|44
1546|0|25|45
1547|0|25|46
1548|0|25|47
1549|0|25|48
1550|0|25|49
1551|0|25|50
1552|0|25|51
1553|0|25|52
1554|0|25|53
1555|0|25|54
1556|0|25|55
1557|0|25|56
1558|0|25|57
1559|0|25|58
1560|0|25|59
1561|0|26|0
1562|0|26|1
1563|0|26|2
1564|0|26|3
1565|0|26|4
1566|0|26|5
1567|0|26|6
1568|0|26|7
1569|0|26|8
1570|0|26|9
1571|0|26|10
1572|0|26|11
1573|0|26|12
1574|0|26|13
1575|0|26|14
1576|0|26|15
1577|0|26|16
1578|0|26|17
1579|0|26|18
1580|0|26|19
1581|0|26|20
1582|0|26|21
1583|0|26|22
1584|0|26|23
1585|0|26|24
1586|0|26|25
1587|0|26|26
1588|0|26|27
1589|0|26|28
1590|0|26|29
1591|0|26|30
1592|0|26|31
1593|0|26|32
1594|0|26|33
1595|0|26|34
1596|0|26|35
1597|0|26|36
1598|0|26|37
1599|0|26|38
1600|0|26|39
1601|0|26|40
1602|0|26|41
1603|0|26|42
1604|0|26|43
1605|0|26|44
1606|0|26|45
1607|0|26|46
1608|0|26|47
1609|0|26|48
1610|0|26|49
1611|0|26|50
1612|0|26|51
1613|0|26|52
1614|0|26|53
1615|0|26|54
1616|0|26|55
1617|0|26|56
1618|0|26|57
1619|0|26|58
1620|0|26|59
1621|0|27|0
1622|0|27|1
1623|0|27|2
1624|0|27|3
1625|0|27|4
1626|0|27|5
1627|0|27|6
1628|0|27|7
1629|0|27|8
1630|0|27|9
1631|0|27|10
1632|0|27|11
1633|0|27|12
1634|0|27|13
1635|0|27|14
1636|0|27|15
1637|0|27|16
1638|0|27|17
1639|0|27|18
1640|0|27|19
1641|0|27|20
1642|0|27|21
1643|0|27|22
1644|0|27|23
1645|0|27|24
1646|0|27|25
1647|0|27|26
1648|0|27|27
1649|0|27|28
1650|0|27|29
1651|0|27|30
1652|0|27|31
1653|0|27|32
1654|0|27|33
1655|0|27|34
1656|0|27|35
1657|0|27|36
1658|0|27|37
1659|0|27|38
1660|0|27|39
1661|0|27|40
1662|0|27|41
1663|0|27|42
1664|0|27|43
1665|0|27|44
1666|0|27|45
