0|1
1|1
2|1
3|1
4|1
5|1
6|1
7|1
8|1
9|1
10|2
11|2
12|2
13|2
14|2
15|2
16|1
17|1
18|1
19|1
20|1
21|2
22|2
23|2
24|2
25|2
26|2
27|1
28|2
29|2
30|2
31|2
32|2
33|2
34|1
35|1
36|1
37|1
38|1
39|1
40|1
41|1
42|1
43|1
44|1
45|1
46|1
47|1
48|1
49|1
50|1
51|1
52|1
53|1
54|1
55|2
56|2
57|1
58|1
59|2
60|2
61|2
62|2
63|1
64|2
65|2
66|2
67|2
68|2
69|2
70|2
71|2
72|2
73|2
74|2
75|2
76|2
77|2
78|1
79|1
80|1
81|2
82|1
83|2
84|2
85|2
86|2
87|2
88|2
89|2
90|2
91|2
92|2
93|2
94|1
95|2
96|2
97|2
98|2
99|2
100|2
101|2
102|2
103|2
104|1
105|1
106|1
107|1
108|1
109|1
110|1
111|1
112|1
113|1
114|1
115|1
116|1
117|1
118|1
119|1
120|1
121|1
122|1
123|1
124|1
125|1
126|1
127|1
128|1
129|1
130|1
131|1
132|1
133|1
134|1
135|1
136|2
137|1
138|2
139|2
140|2
141|2
142|2
143|2
144|2
145|2
146|2
147|1
148|1
149|1
150|1
151|1
152|1
153|1
154|1
155|1
156|1
157|1
158|1
159|2
160|2
161|1
162|1
163|2
164|2
165|2
166|2
167|2
168|2
169|2
170|1
171|2
172|1
173|2
174|2
175|2
176|1
177|1
178|1
179|2
180|1
181|2
182|1
183|2
184|2
185|2
186|2
187|2
188|1
189|1
190|1
191|2
192|1
193|2
194|2
195|2
196|2
197|2
198|2
199|2
200|2
201|1
202|1
203|1
204|1
205|1
206|1
207|2
208|2
209|2
210|2
211|2
212|2
213|2
214|2
215|2
216|2
217|2
218|1
219|1
220|1
221|1
222|1
223|1
224|1
225|1
226|1
227|1
228|2
229|2
230|2
231|2
232|2
233|2
234|2
235|2
236|2
237|1
238|1
239|1
240|1
241|1
242|1
243|1
244|1
245|1
246|1
247|1
248|1
249|1
250|1
251|1
252|1
253|1
254|1
255|1
256|1
257|1
258|1
259|2
260|2
261|2
262|2
263|1
264|2
265|2
266|1
267|1
268|1
269|2
270|2
271|2
272|2
273|1
274|2
275|2
276|2
277|2
278|2
279|2
280|2
281|2
282|2
283|2
284|2
285|2
286|2
287|2
288|2
289|2
290|2
291|2
292|2
293|2
294|2
295|2
296|2
297|2
298|2
299|2
300|2
301|2
302|2
303|2
304|2
305|2
306|2
307|2
308|2
309|2
310|1
311|2
312|2
313|2
314|2
315|2
316|1
317|1
318|1
319|1
320|1
321|1
322|1
323|1
324|1
325|1
326|2
327|2
328|2
329|2
330|2
331|1
332|2
333|1
334|1
335|1
336|1
337|1
338|1
339|1
340|1
341|1
342|1
343|1
344|1
345|2
346|2
347|1
348|1
349|1
350|1
351|1
352|1
353|1
354|1
355|1
356|2
357|1
358|3
359|2
360|1
361|2
362|2
363|1
364|1
365|1
366|2
367|2
368|2
369|2
370|2
371|2
372|2
373|2
374|2
375|2
376|2
377|2
378|1
379|2
380|2
381|1
382|2
383|1
384|1
385|1
386|1
387|1
388|1
389|1
390|1
391|1
392|1
393|1
394|1
395|2
396|1
397|1
398|1
399|2
400|2
401|1
402|1
403|1
404|1
405|1
406|1
407|1
408|2
409|1
410|1
411|2
412|1
413|2
414|1
415|1
416|1
417|1
418|1
419|1
420|1
421|1
422|1
423|1
424|1
425|1
426|2
427|1
428|1
429|1
430|1
431|2
432|2
433|1
434|1
435|1
436|1
437|1
438|1
439|1
440|1
441|2
442|1
443|1
444|1
445|1
446|2
447|2
448|2
449|2
450|2
451|2
452|2
453|2
454|2
455|1
456|1
457|1
458|1
459|1
460|2
461|2
462|2
463|2
464|2
465|2
466|2
467|2
468|2
469|2
470|2
471|2
472|2
473|2
474|2
475|2
476|2
477|2
478|2
479|2
480|1
481|2
482|2
483|2
484|2
485|2
486|2
487|2
488|2
489|2
490|2
491|2
492|2
493|2
494|1
495|1
496|1
497|1
498|1
499|2
500|2
501|1
502|1
503|1
504|1
505|1
506|1
507|1
508|1
509|1
510|1
511|1
512|1
513|1
514|1
515|1
516|1
517|1
518|1
519|1
520|1
521|1
522|1
523|1
524|1
525|1
526|1
527|1
528|1
529|1
530|1
531|1
532|1
533|1
534|1
535|1
536|1
537|1
538|1
539|1
540|1
541|1
542|2
543|2
544|2
545|2
546|2
547|2
548|1
549|1
550|2
551|2
552|1
553|2
554|2
555|2
556|2
557|2
558|2
559|2
560|1
561|1
562|1
563|1
564|1
565|1
566|1
567|1
568|1
569|1
570|1
571|1
572|1
573|1
574|1
575|1
576|1
577|1
578|1
579|1
580|1
581|1
582|1
583|1
584|2
585|2
586|1
587|2
588|1
589|1
590|1
591|2
592|2
593|2
594|2
595|2
596|2
597|2
598|2
599|2
600|2
601|2
602|2
603|2
604|2
605|2
606|2
607|2
608|2
609|2
610|1
611|1
612|1
613|2
614|2
615|2
616|2
617|2
618|2
619|2
620|2
621|2
622|2
623|2
624|2
625|2
626|2
627|2
628|2
629|2
630|2
631|2
632|2
633|2
634|2
635|1
636|1
637|1
638|1
639|1
640|1
641|2
642|2
643|2
644|2
645|2
646|2
647|1
648|1
649|1
650|1
651|2
652|1
653|2
654|1
655|1
656|1
657|1
658|1
659|1
660|1
661|1
662|1
663|1
664|1
665|1
666|1
667|2
668|2
669|2
670|2
671|2
672|2
673|2
674|1
675|1
676|1
677|1
678|1
679|1
680|1
681|1
682|1
683|1
684|2
685|2
686|2
687|1
688|1
689|1
690|1
691|1
692|1
693|1
694|1
695|1
696|1
697|1
698|2
699|2
700|1
701|1
702|1
703|1
704|1
705|1
706|1
707|1
708|1
709|1
710|2
711|2
712|2
713|2
714|1
715|2
716|1
717|2
718|1
719|2
720|2
721|2
722|2
723|2
724|1
725|2
726|2
727|2
728|2
729|2
730|1
731|1
732|2
733|2
734|2
735|2
736|2
737|2
738|2
739|2
740|2
741|2
742|1
743|2
744|2
745|2
746|2
747|2
748|2
749|1
750|1
751|2
752|2
753|2
754|2
755|1
756|2
757|2
758|2
759|2
760|2
761|2
762|2
763|2
764|2
765|1
766|2
767|1
768|1
769|1
770|1
771|2
772|2
773|2
774|2
775|2
776|2
777|1
778|1
779|1
780|1
781|1
782|1
783|1
784|1
785|1
786|1
787|1
788|1
789|2
790|2
791|1
792|1
793|1
794|1
795|1
796|1
797|1
798|2
799|2
800|2
801|2
802|2
803|2
804|1
805|1
806|1
807|1
808|1
809|1
810|1
811|1
812|1
813|1
